Date,Close
19/10/2018,1.690983006
20/10/2018,1.412214748
21/10/2018,1.190983006
22/10/2018,1.048943484
23/10/2018,1
24/10/2018,1.048943484
25/10/2018,1.190983006
26/10/2018,1.412214748
27/10/2018,1.690983006
28/10/2018,2.00E+00
29/10/2018,2.309016994
30/10/2018,2.587785252
31/10/2018,2.809016994
01/11/2018,2.951056516
02/11/2018,3
03/11/2018,2.951056516
04/11/2018,2.809016994
05/11/2018,2.587785252
06/11/2018,2.309016994
07/11/2018,2.00E+00
08/11/2018,1.690983006
09/11/2018,1.412214748
10/11/2018,1.190983006
11/11/2018,1.048943484
12/11/2018,1
13/11/2018,1.048943484
14/11/2018,1.190983006
15/11/2018,1.412214748
16/11/2018,1.690983006
17/11/2018,2.00E+00
18/11/2018,2.309016994
19/11/2018,2.587785252
20/11/2018,2.809016994
21/11/2018,2.951056516
22/11/2018,3
23/11/2018,2.951056516
24/11/2018,2.809016994
25/11/2018,2.587785252
26/11/2018,2.309016994
27/11/2018,2.00E+00
28/11/2018,1.690983006
29/11/2018,1.412214748
30/11/2018,1.190983006
01/12/2018,1.048943484
02/12/2018,1
03/12/2018,1.048943484
04/12/2018,1.190983006
05/12/2018,1.412214748
06/12/2018,1.690983006
07/12/2018,2.00E+00
08/12/2018,2.309016994
09/12/2018,2.587785252
10/12/2018,2.809016994
11/12/2018,2.951056516
12/12/2018,3
13/12/2018,2.951056516
14/12/2018,2.809016994
15/12/2018,2.587785252
16/12/2018,2.309016994
17/12/2018,2.00E+00
18/12/2018,1.690983006
19/12/2018,1.412214748
20/12/2018,1.190983006
21/12/2018,1.048943484
22/12/2018,1
23/12/2018,1.048943484
24/12/2018,1.190983006
25/12/2018,1.412214748
26/12/2018,1.690983006
27/12/2018,2.00E+00
28/12/2018,2.309016994
29/12/2018,2.587785252
30/12/2018,2.809016994
31/12/2018,2.951056516
01/01/2019,3
02/01/2019,2.951056516
03/01/2019,2.809016994
04/01/2019,2.587785252
05/01/2019,2.309016994
06/01/2019,2.00E+00
07/01/2019,1.690983006
08/01/2019,1.412214748
09/01/2019,1.190983006
10/01/2019,1.048943484
11/01/2019,1
12/01/2019,1.048943484
13/01/2019,1.190983006
14/01/2019,1.412214748
15/01/2019,1.690983006
16/01/2019,2.00E+00
17/01/2019,2.309016994
18/01/2019,2.587785252
19/01/2019,2.809016994
20/01/2019,2.951056516
21/01/2019,3
22/01/2019,2.951056516
23/01/2019,2.809016994
24/01/2019,2.587785252
25/01/2019,2.309016994
26/01/2019,2.00E+00
27/01/2019,1.690983006
28/01/2019,1.412214748
29/01/2019,1.190983006
30/01/2019,1.048943484
31/01/2019,1
01/02/2019,1.048943484
02/02/2019,1.190983006
03/02/2019,1.412214748
04/02/2019,1.690983006
05/02/2019,2.00E+00
06/02/2019,2.309016994
07/02/2019,2.587785252
08/02/2019,2.809016994
09/02/2019,2.951056516
10/02/2019,3
11/02/2019,2.951056516
12/02/2019,2.809016994
13/02/2019,2.587785252
14/02/2019,2.309016994
15/02/2019,2.00E+00
16/02/2019,1.690983006
17/02/2019,1.412214748
18/02/2019,1.190983006
19/02/2019,1.048943484
20/02/2019,1
21/02/2019,1.048943484
22/02/2019,1.190983006
23/02/2019,1.412214748
24/02/2019,1.690983006
25/02/2019,2.00E+00
26/02/2019,2.309016994
27/02/2019,2.587785252
28/02/2019,2.809016994
01/03/2019,2.951056516
02/03/2019,3
03/03/2019,2.951056516
04/03/2019,2.809016994
05/03/2019,2.587785252
06/03/2019,2.309016994
07/03/2019,2.00E+00
08/03/2019,1.690983006
09/03/2019,1.412214748
10/03/2019,1.190983006
11/03/2019,1.048943484
12/03/2019,1
13/03/2019,1.048943484
14/03/2019,1.190983006
15/03/2019,1.412214748
16/03/2019,1.690983006
17/03/2019,2.00E+00
18/03/2019,2.309016994
19/03/2019,2.587785252
20/03/2019,2.809016994
21/03/2019,2.951056516
22/03/2019,3
23/03/2019,2.951056516
24/03/2019,2.809016994
25/03/2019,2.587785252
26/03/2019,2.309016994
27/03/2019,2.00E+00
28/03/2019,1.690983006
29/03/2019,1.412214748
30/03/2019,1.190983006
31/03/2019,1.048943484
01/04/2019,1
02/04/2019,1.048943484
03/04/2019,1.190983006
04/04/2019,1.412214748
05/04/2019,1.690983006
06/04/2019,2.00E+00
07/04/2019,2.309016994
08/04/2019,2.587785252
09/04/2019,2.809016994
10/04/2019,2.951056516
11/04/2019,3
12/04/2019,2.951056516
13/04/2019,2.809016994
14/04/2019,2.587785252
15/04/2019,2.309016994
16/04/2019,2.00E+00
17/04/2019,1.690983006
18/04/2019,1.412214748
19/04/2019,1.190983006
20/04/2019,1.048943484
21/04/2019,1
22/04/2019,1.048943484
23/04/2019,1.190983006
24/04/2019,1.412214748
25/04/2019,1.690983006
26/04/2019,2.00E+00
27/04/2019,2.309016994
28/04/2019,2.587785252
29/04/2019,2.809016994
30/04/2019,2.951056516
01/05/2019,3
02/05/2019,2.951056516
03/05/2019,2.809016994
04/05/2019,2.587785252
05/05/2019,2.309016994
06/05/2019,2.00E+00
07/05/2019,1.690983006
08/05/2019,1.412214748
09/05/2019,1.190983006
10/05/2019,1.048943484
11/05/2019,1
12/05/2019,1.048943484
13/05/2019,1.190983006
14/05/2019,1.412214748
15/05/2019,1.690983006
16/05/2019,2.00E+00
17/05/2019,2.309016994
18/05/2019,2.587785252
19/05/2019,2.809016994
20/05/2019,2.951056516
21/05/2019,3
22/05/2019,2.951056516
23/05/2019,2.809016994
24/05/2019,2.587785252
25/05/2019,2.309016994
26/05/2019,2.00E+00
27/05/2019,1.690983006
28/05/2019,1.412214748
29/05/2019,1.190983006
30/05/2019,1.048943484
31/05/2019,1
01/06/2019,1.048943484
02/06/2019,1.190983006
03/06/2019,1.412214748
04/06/2019,1.690983006
05/06/2019,2.00E+00
06/06/2019,2.309016994
07/06/2019,2.587785252
08/06/2019,2.809016994
09/06/2019,2.951056516
10/06/2019,3
11/06/2019,2.951056516
12/06/2019,2.809016994
13/06/2019,2.587785252
14/06/2019,2.309016994
15/06/2019,2.00E+00
16/06/2019,1.690983006
17/06/2019,1.412214748
18/06/2019,1.190983006
19/06/2019,1.048943484
20/06/2019,1
21/06/2019,1.048943484
22/06/2019,1.190983006
23/06/2019,1.412214748
24/06/2019,1.690983006
25/06/2019,2.00E+00
26/06/2019,2.309016994
27/06/2019,2.587785252
28/06/2019,2.809016994
29/06/2019,2.951056516
30/06/2019,3
01/07/2019,2.951056516
02/07/2019,2.809016994
03/07/2019,2.587785252
04/07/2019,2.309016994
05/07/2019,2.00E+00
06/07/2019,1.690983006
07/07/2019,1.412214748
08/07/2019,1.190983006
09/07/2019,1.048943484
10/07/2019,1
11/07/2019,1.048943484
12/07/2019,1.190983006
13/07/2019,1.412214748
14/07/2019,1.690983006
15/07/2019,2.00E+00
16/07/2019,2.309016994
17/07/2019,2.587785252
18/07/2019,2.809016994
19/07/2019,2.951056516
20/07/2019,3
21/07/2019,2.951056516
22/07/2019,2.809016994
23/07/2019,2.587785252
24/07/2019,2.309016994
25/07/2019,2.00E+00
26/07/2019,1.690983006
27/07/2019,1.412214748
28/07/2019,1.190983006
29/07/2019,1.048943484
30/07/2019,1
31/07/2019,1.048943484
01/08/2019,1.190983006
02/08/2019,1.412214748
03/08/2019,1.690983006
04/08/2019,2.00E+00
05/08/2019,2.309016994
06/08/2019,2.587785252
07/08/2019,2.809016994
08/08/2019,2.951056516
09/08/2019,3
10/08/2019,2.951056516
11/08/2019,2.809016994
12/08/2019,2.587785252
13/08/2019,2.309016994
14/08/2019,2.00E+00
15/08/2019,1.690983006
16/08/2019,1.412214748
17/08/2019,1.190983006
18/08/2019,1.048943484
19/08/2019,1
20/08/2019,1.048943484
21/08/2019,1.190983006
22/08/2019,1.412214748
23/08/2019,1.690983006
24/08/2019,2.00E+00
25/08/2019,2.309016994
26/08/2019,2.587785252
27/08/2019,2.809016994
28/08/2019,2.951056516
29/08/2019,3
30/08/2019,2.951056516
31/08/2019,2.809016994
01/09/2019,2.587785252
02/09/2019,2.309016994
03/09/2019,2.00E+00
04/09/2019,1.690983006
05/09/2019,1.412214748
06/09/2019,1.190983006
07/09/2019,1.048943484
08/09/2019,1
09/09/2019,1.048943484
10/09/2019,1.190983006
11/09/2019,1.412214748
12/09/2019,1.690983006
13/09/2019,2.00E+00
14/09/2019,2.309016994
15/09/2019,2.587785252
16/09/2019,2.809016994
17/09/2019,2.951056516
18/09/2019,3
19/09/2019,2.951056516
20/09/2019,2.809016994
21/09/2019,2.587785252
22/09/2019,2.309016994
23/09/2019,2.00E+00
24/09/2019,1.690983006
25/09/2019,1.412214748
26/09/2019,1.190983006
27/09/2019,1.048943484
28/09/2019,1
29/09/2019,1.048943484
30/09/2019,1.190983006
01/10/2019,1.412214748
02/10/2019,1.690983006
03/10/2019,2.00E+00
04/10/2019,2.309016994
05/10/2019,2.587785252
06/10/2019,2.809016994
07/10/2019,2.951056516
08/10/2019,3
09/10/2019,2.951056516
10/10/2019,2.809016994
11/10/2019,2.587785252
12/10/2019,2.309016994
13/10/2019,2.00E+00
14/10/2019,1.690983006
15/10/2019,1.412214748
16/10/2019,1.190983006
17/10/2019,1.048943484
18/10/2019,1
19/10/2019,1.048943484
20/10/2019,1.190983006
21/10/2019,1.412214748
22/10/2019,1.690983006
23/10/2019,2.00E+00
24/10/2019,2.309016994
25/10/2019,2.587785252
26/10/2019,2.809016994
27/10/2019,2.951056516
28/10/2019,3
29/10/2019,2.951056516
30/10/2019,2.809016994
31/10/2019,2.587785252
01/11/2019,2.309016994
02/11/2019,2.00E+00
03/11/2019,1.690983006
04/11/2019,1.412214748
05/11/2019,1.190983006
06/11/2019,1.048943484
07/11/2019,1
08/11/2019,1.048943484
09/11/2019,1.190983006
10/11/2019,1.412214748
11/11/2019,1.690983006
12/11/2019,2.00E+00
13/11/2019,2.309016994
14/11/2019,2.587785252
15/11/2019,2.809016994
16/11/2019,2.951056516
17/11/2019,3
18/11/2019,2.951056516
19/11/2019,2.809016994
20/11/2019,2.587785252
21/11/2019,2.309016994
22/11/2019,2.00E+00
23/11/2019,1.690983006
24/11/2019,1.412214748
25/11/2019,1.190983006
26/11/2019,1.048943484
27/11/2019,1
28/11/2019,1.048943484
29/11/2019,1.190983006
30/11/2019,1.412214748
01/12/2019,1.690983006
02/12/2019,2.00E+00
03/12/2019,2.309016994
04/12/2019,2.587785252
05/12/2019,2.809016994
06/12/2019,2.951056516
07/12/2019,3
08/12/2019,2.951056516
09/12/2019,2.809016994
10/12/2019,2.587785252
11/12/2019,2.309016994
12/12/2019,2.00E+00
13/12/2019,1.690983006
14/12/2019,1.412214748
15/12/2019,1.190983006
16/12/2019,1.048943484
17/12/2019,1
18/12/2019,1.048943484
19/12/2019,1.190983006
20/12/2019,1.412214748
21/12/2019,1.690983006
22/12/2019,2.00E+00
23/12/2019,2.309016994
24/12/2019,2.587785252
25/12/2019,2.809016994
26/12/2019,2.951056516
27/12/2019,3
28/12/2019,2.951056516
29/12/2019,2.809016994
30/12/2019,2.587785252
31/12/2019,2.309016994
01/01/2020,2.00E+00
02/01/2020,1.690983006
03/01/2020,1.412214748
04/01/2020,1.190983006
05/01/2020,1.048943484
06/01/2020,1
07/01/2020,1.048943484
08/01/2020,1.190983006
09/01/2020,1.412214748
10/01/2020,1.690983006
11/01/2020,2.00E+00
12/01/2020,2.309016994
13/01/2020,2.587785252
14/01/2020,2.809016994
15/01/2020,2.951056516
16/01/2020,3
17/01/2020,2.951056516
18/01/2020,2.809016994
19/01/2020,2.587785252
20/01/2020,2.309016994
21/01/2020,2.00E+00
22/01/2020,1.690983006
23/01/2020,1.412214748
24/01/2020,1.190983006
25/01/2020,1.048943484
26/01/2020,1
27/01/2020,1.048943484
28/01/2020,1.190983006
29/01/2020,1.412214748
30/01/2020,1.690983006
31/01/2020,2.00E+00
01/02/2020,2.309016994
02/02/2020,2.587785252
03/02/2020,2.809016994
04/02/2020,2.951056516
05/02/2020,3
06/02/2020,2.951056516
07/02/2020,2.809016994
08/02/2020,2.587785252
09/02/2020,2.309016994
10/02/2020,2.00E+00
11/02/2020,1.690983006
12/02/2020,1.412214748
13/02/2020,1.190983006
14/02/2020,1.048943484
15/02/2020,1
16/02/2020,1.048943484
17/02/2020,1.190983006
18/02/2020,1.412214748
19/02/2020,1.690983006
20/02/2020,2.00E+00
21/02/2020,2.309016994
22/02/2020,2.587785252
23/02/2020,2.809016994
24/02/2020,2.951056516
25/02/2020,3
26/02/2020,2.951056516
27/02/2020,2.809016994
28/02/2020,2.587785252
29/02/2020,2.309016994
01/03/2020,2.00E+00
02/03/2020,1.690983006
03/03/2020,1.412214748
04/03/2020,1.190983006
05/03/2020,1.048943484
06/03/2020,1
07/03/2020,1.048943484
08/03/2020,1.190983006
09/03/2020,1.412214748
10/03/2020,1.690983006
11/03/2020,2.00E+00
12/03/2020,2.309016994
13/03/2020,2.587785252
14/03/2020,2.809016994
15/03/2020,2.951056516
16/03/2020,3
17/03/2020,2.951056516
18/03/2020,2.809016994
19/03/2020,2.587785252
20/03/2020,2.309016994
21/03/2020,2.00E+00
22/03/2020,1.690983006
23/03/2020,1.412214748
24/03/2020,1.190983006
25/03/2020,1.048943484
26/03/2020,1
27/03/2020,1.048943484
28/03/2020,1.190983006
29/03/2020,1.412214748
30/03/2020,1.690983006
31/03/2020,2.00E+00
01/04/2020,2.309016994
02/04/2020,2.587785252
03/04/2020,2.809016994
04/04/2020,2.951056516
05/04/2020,3
06/04/2020,2.951056516
07/04/2020,2.809016994
08/04/2020,2.587785252
09/04/2020,2.309016994
10/04/2020,2.00E+00
11/04/2020,1.690983006
12/04/2020,1.412214748
13/04/2020,1.190983006
14/04/2020,1.048943484
15/04/2020,1
16/04/2020,1.048943484
17/04/2020,1.190983006
18/04/2020,1.412214748
19/04/2020,1.690983006
20/04/2020,2.00E+00
21/04/2020,2.309016994
22/04/2020,2.587785252
23/04/2020,2.809016994
24/04/2020,2.951056516
25/04/2020,3
26/04/2020,2.951056516
27/04/2020,2.809016994
28/04/2020,2.587785252
29/04/2020,2.309016994
30/04/2020,2.00E+00
01/05/2020,1.690983006
02/05/2020,1.412214748
03/05/2020,1.190983006
04/05/2020,1.048943484
05/05/2020,1
06/05/2020,1.048943484
07/05/2020,1.190983006
08/05/2020,1.412214748
09/05/2020,1.690983006
10/05/2020,2.00E+00
11/05/2020,2.309016994
12/05/2020,2.587785252
13/05/2020,2.809016994
14/05/2020,2.951056516
15/05/2020,3
16/05/2020,2.951056516
17/05/2020,2.809016994
18/05/2020,2.587785252
19/05/2020,2.309016994
20/05/2020,2.00E+00
21/05/2020,1.690983006
22/05/2020,1.412214748
23/05/2020,1.190983006
24/05/2020,1.048943484
25/05/2020,1
26/05/2020,1.048943484
27/05/2020,1.190983006
28/05/2020,1.412214748
29/05/2020,1.690983006
30/05/2020,2.00E+00
31/05/2020,2.309016994
01/06/2020,2.587785252
02/06/2020,2.809016994
03/06/2020,2.951056516
04/06/2020,3
05/06/2020,2.951056516
06/06/2020,2.809016994
07/06/2020,2.587785252
08/06/2020,2.309016994
09/06/2020,2.00E+00
10/06/2020,1.690983006
11/06/2020,1.412214748
12/06/2020,1.190983006
13/06/2020,1.048943484
14/06/2020,1
15/06/2020,1.048943484
16/06/2020,1.190983006
17/06/2020,1.412214748
18/06/2020,1.690983006
19/06/2020,2.00E+00
20/06/2020,2.309016994
21/06/2020,2.587785252
22/06/2020,2.809016994
23/06/2020,2.951056516
24/06/2020,3
25/06/2020,2.951056516
26/06/2020,2.809016994
27/06/2020,2.587785252
28/06/2020,2.309016994
29/06/2020,2.00E+00
30/06/2020,1.690983006
01/07/2020,1.412214748
02/07/2020,1.190983006
03/07/2020,1.048943484
04/07/2020,1
05/07/2020,1.048943484
06/07/2020,1.190983006
07/07/2020,1.412214748
08/07/2020,1.690983006
09/07/2020,2.00E+00
10/07/2020,2.309016994
11/07/2020,2.587785252
12/07/2020,2.809016994
13/07/2020,2.951056516
14/07/2020,3
15/07/2020,2.951056516
16/07/2020,2.809016994
17/07/2020,2.587785252
18/07/2020,2.309016994
19/07/2020,2.00E+00
20/07/2020,1.690983006
21/07/2020,1.412214748
22/07/2020,1.190983006
23/07/2020,1.048943484
24/07/2020,1
25/07/2020,1.048943484
26/07/2020,1.190983006
27/07/2020,1.412214748
28/07/2020,1.690983006
29/07/2020,2.00E+00
30/07/2020,2.309016994
31/07/2020,2.587785252
01/08/2020,2.809016994
02/08/2020,2.951056516
03/08/2020,3
04/08/2020,2.951056516
05/08/2020,2.809016994
06/08/2020,2.587785252
07/08/2020,2.309016994
08/08/2020,2.00E+00
09/08/2020,1.690983006
10/08/2020,1.412214748
11/08/2020,1.190983006
12/08/2020,1.048943484
13/08/2020,1
14/08/2020,1.048943484
15/08/2020,1.190983006
16/08/2020,1.412214748
17/08/2020,1.690983006
18/08/2020,2.00E+00
19/08/2020,2.309016994
20/08/2020,2.587785252
21/08/2020,2.809016994
22/08/2020,2.951056516
23/08/2020,3
24/08/2020,2.951056516
25/08/2020,2.809016994
26/08/2020,2.587785252
27/08/2020,2.309016994
28/08/2020,2.00E+00
29/08/2020,1.690983006
30/08/2020,1.412214748
31/08/2020,1.190983006
01/09/2020,1.048943484
02/09/2020,1
03/09/2020,1.048943484
04/09/2020,1.190983006
05/09/2020,1.412214748
06/09/2020,1.690983006
07/09/2020,2.00E+00
08/09/2020,2.309016994
09/09/2020,2.587785252
10/09/2020,2.809016994
11/09/2020,2.951056516
12/09/2020,3
13/09/2020,2.951056516
14/09/2020,2.809016994
15/09/2020,2.587785252
16/09/2020,2.309016994
17/09/2020,2.00E+00
18/09/2020,1.690983006
19/09/2020,1.412214748
20/09/2020,1.190983006
21/09/2020,1.048943484
22/09/2020,1
23/09/2020,1.048943484
24/09/2020,1.190983006
25/09/2020,1.412214748
26/09/2020,1.690983006
